latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
47.12288,32.95099,354.18,0.59,0.53,2023-07-22,0949,N,VIIRS,n,2.0NRT,297.91,15.21,D
47.12159,32.95164,341.93,0.59,0.53,2023-07-22,0949,N,VIIRS,n,2.0NRT,297.65,12.04,D
47.12622,32.94929,345.99,0.59,0.53,2023-07-22,0949,N,VIIRS,n,2.0NRT,294.78,7.21,D
48.06007,35.80365,334.39,0.42,0.45,2023-07-22,0949,N,VIIRS,n,2.0NRT,302.64,2.6,D
48.06407,35.80162,330.84,0.42,0.45,2023-07-22,0949,N,VIIRS,n,2.0NRT,300.54,2.6,D
48.0606,35.80087,329.93,0.42,0.45,2023-07-22,0949,N,VIIRS,l,2.0NRT,300.51,5.81,D
44.85754,33.76714,336.12,0.4,0.6,2023-07-22,1130,N,VIIRS,n,2.0NRT,303.29,2.37,D
45.29232,34.09027,367,0.42,0.61,2023-07-22,1130,N,VIIRS,h,2.0NRT,306.47,20.71,D
45.29214,34.08479,353.4,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,305.95,6.5,D
45.29195,34.07933,332.41,0.42,0.61,2023-07-22,1130,N,VIIRS,l,2.0NRT,304.81,6.5,D
45.3045,34.11176,330.76,0.42,0.61,2023-07-22,1130,N,VIIRS,l,2.0NRT,302.32,3.22,D
45.30433,34.10628,331.31,0.42,0.61,2023-07-22,1130,N,VIIRS,l,2.0NRT,302.99,4.9,D
45.30284,34.06226,334.64,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,303.76,2.21,D
45.30265,34.05681,340.94,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,302.9,2.21,D
45.27432,33.2969,341.8,0.38,0.59,2023-07-22,1130,N,VIIRS,n,2.0NRT,298.5,2.63,D
45.31042,34.11703,339.32,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,301,3.22,D
45.31023,34.11151,337.63,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,302.87,3.22,D
45.29275,34.08916,367,0.42,0.61,2023-07-22,1130,N,VIIRS,h,2.0NRT,306.47,11.07,D
45.29259,34.08368,341.1,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,305.53,11.07,D
45.29244,34.07824,330.76,0.42,0.61,2023-07-22,1130,N,VIIRS,l,2.0NRT,304.59,3.14,D
45.27329,33.29538,339.66,0.38,0.59,2023-07-22,1130,N,VIIRS,n,2.0NRT,298.46,2.21,D
45.30482,34.11061,330.86,0.42,0.61,2023-07-22,1130,N,VIIRS,l,2.0NRT,302.36,2.84,D
45.30467,34.10513,332.76,0.42,0.61,2023-07-22,1130,N,VIIRS,l,2.0NRT,302.97,2.84,D
45.30341,34.06112,339.43,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,303.46,3.91,D
45.31071,34.11586,342.73,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,301.65,7.62,D
45.31055,34.11033,330.36,0.42,0.61,2023-07-22,1130,N,VIIRS,l,2.0NRT,303,2.84,D
45.31549,34.08256,345.8,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,303.5,8.19,D
45.31533,34.07707,350.82,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,302.39,5.24,D
45.32122,34.08225,367,0.42,0.61,2023-07-22,1130,N,VIIRS,h,2.0NRT,301.83,8.19,D
45.32218,34.1153,347.82,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,303.57,5.73,D
45.32105,34.07677,335.51,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,302.01,5.24,D
45.32792,34.11502,367,0.42,0.61,2023-07-22,1130,N,VIIRS,h,2.0NRT,308.03,56.17,D
45.32759,34.10397,335.42,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,306.5,52.28,D
45.32775,34.10951,208,0.42,0.61,2023-07-22,1130,N,VIIRS,l,2.0NRT,324.96,52.28,D
45.33348,34.10923,367,0.42,0.61,2023-07-22,1130,N,VIIRS,h,2.0NRT,302.33,52.28,D
45.33381,34.12024,345.73,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,300.58,56.17,D
45.33365,34.11475,337.32,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,301.82,56.17,D
45.35709,34.13027,350.29,0.42,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,301.85,6.66,D
45.25027,28.73826,335.63,0.46,0.47,2023-07-22,1130,N,VIIRS,n,2.0NRT,302.82,6.96,D
45.2551,28.74357,339.43,0.46,0.47,2023-07-22,1130,N,VIIRS,n,2.0NRT,300.31,7.59,D
45.25465,28.7376,339.45,0.46,0.47,2023-07-22,1130,N,VIIRS,n,2.0NRT,303.07,16.5,D
45.25949,28.74291,340.36,0.46,0.47,2023-07-22,1130,N,VIIRS,n,2.0NRT,300.44,7.59,D
45.64971,29.56059,343.13,0.51,0.49,2023-07-22,1130,N,VIIRS,n,2.0NRT,299.99,7.99,D
45.64926,29.55394,344.68,0.51,0.49,2023-07-22,1130,N,VIIRS,n,2.0NRT,300.15,7.99,D
45.69985,29.6146,340.89,0.51,0.49,2023-07-22,1130,N,VIIRS,n,2.0NRT,294.52,8.08,D
45.70444,29.61393,367,0.51,0.49,2023-07-22,1130,N,VIIRS,h,2.0NRT,299.83,8.08,D
45.70905,29.61325,367,0.51,0.49,2023-07-22,1130,N,VIIRS,h,2.0NRT,299.49,18.07,D
45.70857,29.60652,343.69,0.51,0.49,2023-07-22,1130,N,VIIRS,n,2.0NRT,299.86,8.21,D
45.70714,29.58639,334.4,0.51,0.49,2023-07-22,1130,N,VIIRS,n,2.0NRT,300.41,7.65,D
45.7029,29.61213,352.87,0.51,0.5,2023-07-22,1130,N,VIIRS,n,2.0NRT,299.86,16.2,D
45.7075,29.61147,367,0.51,0.5,2023-07-22,1130,N,VIIRS,h,2.0NRT,300.66,16.2,D
45.70618,29.59126,336.95,0.51,0.49,2023-07-22,1130,N,VIIRS,n,2.0NRT,301.37,4.95,D
45.7121,29.61079,335.71,0.51,0.5,2023-07-22,1130,N,VIIRS,n,2.0NRT,293.72,4.69,D
45.65141,28.50015,340.96,0.45,0.47,2023-07-22,1130,N,VIIRS,n,2.0NRT,303.47,2.59,D
45.76937,29.84324,342.68,0.53,0.5,2023-07-22,1130,N,VIIRS,n,2.0NRT,298.11,6.19,D
45.77961,29.85584,343.83,0.53,0.5,2023-07-22,1130,N,VIIRS,n,2.0NRT,299.42,9.62,D
45.78381,29.8483,332.54,0.53,0.5,2023-07-22,1130,N,VIIRS,n,2.0NRT,297.68,4.11,D
45.79359,29.85396,337.48,0.53,0.5,2023-07-22,1130,N,VIIRS,n,2.0NRT,297.06,4.32,D
46.11254,33.84239,337.62,0.41,0.61,2023-07-22,1130,N,VIIRS,n,2.0NRT,298.49,1.96,D
45.87344,28.87966,332.31,0.48,0.48,2023-07-22,1130,N,VIIRS,n,2.0NRT,301.71,3.78,D
46.26107,34.62597,332.34,0.45,0.63,2023-07-22,1130,N,VIIRS,n,2.0NRT,300.13,3.22,D
46.26456,34.62689,332.62,0.45,0.63,2023-07-22,1130,N,VIIRS,n,2.0NRT,299.06,2.35,D
46.73082,34.31144,335.48,0.44,0.62,2023-07-22,1132,N,VIIRS,n,2.0NRT,298.98,1.89,D
46.75468,34.11698,342.66,0.43,0.62,2023-07-22,1132,N,VIIRS,n,2.0NRT,296.78,2.33,D
46.76046,34.11672,335.89,0.43,0.62,2023-07-22,1132,N,VIIRS,n,2.0NRT,296.91,3.18,D
46.74279,34.12024,339.36,0.43,0.62,2023-07-22,1132,N,VIIRS,n,2.0NRT,296.45,4.19,D
46.75436,34.11964,345.07,0.43,0.62,2023-07-22,1132,N,VIIRS,n,2.0NRT,297.81,2.45,D
46.76014,34.11936,351.79,0.43,0.62,2023-07-22,1132,N,VIIRS,n,2.0NRT,297.23,4.94,D
46.681,30.25198,330.93,0.56,0.52,2023-07-22,1132,N,VIIRS,n,2.0NRT,296.31,5.01,D
46.6858,30.25145,336.04,0.56,0.52,2023-07-22,1132,N,VIIRS,n,2.0NRT,296.22,5.01,D
46.68514,30.25119,337.44,0.56,0.52,2023-07-22,1132,N,VIIRS,n,2.0NRT,295.95,9.16,D
46.72875,30.33713,353.26,0.57,0.52,2023-07-22,1132,N,VIIRS,n,2.0NRT,301.55,60.06,D
50.54322,26.26181,307.87,0.47,0.48,2023-07-22,2344,N,VIIRS,n,2.0NRT,286.2,1.29,N
47.86759,35.1606,303.15,0.38,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,283.44,0.57,N
48.47941,38.77174,299.89,0.43,0.38,2023-07-22,2346,N,VIIRS,n,2.0NRT,283.81,0.97,N
48.46695,38.7602,314.16,0.43,0.38,2023-07-22,2346,N,VIIRS,n,2.0NRT,283.83,2.11,N
48.4603,38.7757,344.41,0.43,0.38,2023-07-22,2346,N,VIIRS,n,2.0NRT,278.84,4.74,N
48.46464,38.75309,298.95,0.43,0.38,2023-07-22,2346,N,VIIRS,n,2.0NRT,276.88,0.66,N
48.4614,38.77001,298.25,0.43,0.38,2023-07-22,2346,N,VIIRS,n,2.0NRT,278.61,4.74,N
48.46598,38.75904,309.87,0.43,0.38,2023-07-22,2346,N,VIIRS,n,2.0NRT,282.15,2.37,N
48.46277,38.77604,312.5,0.43,0.38,2023-07-22,2346,N,VIIRS,n,2.0NRT,277.09,4.66,N
48.45939,38.77456,332.99,0.43,0.38,2023-07-22,2346,N,VIIRS,n,2.0NRT,278.32,4.66,N
48.46046,38.76887,296.43,0.43,0.38,2023-07-22,2346,N,VIIRS,n,2.0NRT,277.91,1.26,N
48.52678,34.65154,318.61,0.38,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,289.96,1.12,N
48.52599,34.6567,299.46,0.38,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,288.93,1.12,N
48.51931,34.63269,304.8,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,284.94,1.04,N
47.43928,37.77285,304.9,0.42,0.37,2023-07-22,2346,N,VIIRS,n,2.0NRT,285.14,1.05,N
47.87937,35.18752,312.82,0.38,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,283.29,1.13,N
47.87856,35.19259,310.87,0.38,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,282.27,1.13,N
47.87086,35.16175,305.75,0.38,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,284.49,0.57,N
47.86594,35.14931,320.65,0.38,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,275.82,1.28,N
48.74654,26.60388,307.32,0.43,0.46,2023-07-22,2346,N,VIIRS,n,2.0NRT,286.93,1.29,N
47.87597,33.41557,313.12,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,291.32,1.62,N
47.87299,33.43634,315.29,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,289.58,1.6,N
47.86893,33.44049,310.25,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,288.05,1.05,N
47.86165,33.39471,304.82,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,287.56,0.65,N
47.85834,33.39365,297.54,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,286.92,0.65,N
47.84583,33.38426,299.83,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,288.65,0.59,N
47.84251,33.38321,307.73,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,289.05,1.16,N
47.46002,34.77749,298.67,0.38,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,277.45,0.66,N
47.37216,33.92879,315.5,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,287.88,1.36,N
47.3714,33.93385,297.97,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,287.49,0.21,N
47.36811,33.93278,307.2,0.39,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,286.69,0.56,N
45.12842,34.00085,304.22,0.38,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,290.33,0.89,N
44.77262,33.86059,314.3,0.38,0.36,2023-07-22,2346,N,VIIRS,n,2.0NRT,290.99,1.63,N
45.33887,28.76739,304.97,0.49,0.4,2023-07-22,2346,N,VIIRS,n,2.0NRT,289.62,1.3,N
45.75636,28.71664,297.54,0.69,0.74,2023-07-23,0126,N,VIIRS,n,2.0NRT,284.03,1.14,N
45.33075,36.20933,335.15,0.38,0.59,2023-07-23,0932,N,VIIRS,n,2.0NRT,295.87,2.07,D
47.9678,33.68669,346.95,0.5,0.49,2023-07-23,1110,N,VIIRS,n,2.0NRT,287.23,12.65,D
46.80597,35.38358,367,0.59,0.53,2023-07-23,1110,N,VIIRS,h,2.0NRT,299.81,14.16,D
46.38021,33.9817,355.43,0.5,0.49,2023-07-23,1110,N,VIIRS,n,2.0NRT,308.19,16.71,D
49.44628,35.71783,330.03,0.32,0.55,2023-07-23,1110,N,VIIRS,n,2.0NRT,293.21,2.09,D
48.33604,36.4494,332.35,0.34,0.56,2023-07-23,1110,N,VIIRS,n,2.0NRT,295.47,2.68,D
50.9775,25.33652,340.95,0.41,0.37,2023-07-23,1113,N,VIIRS,n,2.0NRT,295.11,2.56,D
48.97498,24.70944,305.67,0.43,0.62,2023-07-23,2326,N,VIIRS,n,2.0NRT,279.41,1.01,N
48.97384,24.70766,298.58,0.43,0.62,2023-07-23,2326,N,VIIRS,n,2.0NRT,279.03,0.95,N
48.47192,34.62851,312.77,0.48,0.4,2023-07-23,2326,N,VIIRS,n,2.0NRT,289.32,2.32,N
48.47125,34.97178,306.31,0.47,0.4,2023-07-23,2326,N,VIIRS,n,2.0NRT,288,0.67,N
48.47198,34.96538,309.92,0.47,0.4,2023-07-23,2326,N,VIIRS,n,2.0NRT,289.16,1.46,N
48.09937,37.92283,308.28,0.4,0.37,2023-07-23,2326,N,VIIRS,n,2.0NRT,288.02,1.49,N
48.52054,34.63319,306.23,0.48,0.4,2023-07-23,2326,N,VIIRS,n,2.0NRT,288.29,1.31,N
47.8708,35.16053,310.71,0.46,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,290.1,1.06,N
48.53453,34.64336,325.03,0.48,0.4,2023-07-23,2326,N,VIIRS,n,2.0NRT,290.7,3.22,N
48.5321,34.64357,320.91,0.48,0.4,2023-07-23,2326,N,VIIRS,n,2.0NRT,288.49,1.91,N
48.53578,34.64446,310.05,0.48,0.4,2023-07-23,2326,N,VIIRS,n,2.0NRT,291.16,1.91,N
48.4974,35.0964,305.63,0.46,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,288.67,0.52,N
48.22316,38.24001,308.59,0.39,0.36,2023-07-23,2326,N,VIIRS,n,2.0NRT,286.58,1.68,N
48.22391,38.23478,323.76,0.39,0.36,2023-07-23,2326,N,VIIRS,n,2.0NRT,285.99,2.27,N
48.28611,38.08993,323.37,0.39,0.37,2023-07-23,2326,N,VIIRS,n,2.0NRT,285.89,2.12,N
48.75685,35.13152,295.45,0.47,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,283.35,0.59,N
48.77607,35.5178,304.24,0.45,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,285.61,0.81,N
48.77964,35.51881,302.41,0.45,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,286.4,0.67,N
48.79534,35.54223,313.74,0.45,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,286.76,1.79,N
48.7989,35.54322,320.75,0.45,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,286.73,2.24,N
48.46147,38.77641,332.48,0.39,0.36,2023-07-23,2326,N,VIIRS,n,2.0NRT,273.37,2.37,N
48.46704,38.76192,296.77,0.39,0.36,2023-07-23,2326,N,VIIRS,n,2.0NRT,270.93,1.03,N
48.47869,38.77668,300.48,0.39,0.36,2023-07-23,2326,N,VIIRS,n,2.0NRT,275.79,0.69,N
48.49463,38.80921,317.18,0.39,0.36,2023-07-23,2326,N,VIIRS,n,2.0NRT,281.55,1.51,N
50.21262,24.18006,296.01,0.46,0.64,2023-07-23,2326,N,VIIRS,n,2.0NRT,283.72,0.49,N
49.38944,37.8096,297.59,0.4,0.37,2023-07-23,2326,N,VIIRS,n,2.0NRT,286.56,0.63,N
49.39019,37.80405,306.64,0.4,0.37,2023-07-23,2326,N,VIIRS,n,2.0NRT,286.82,0.63,N
49.39355,37.80509,301.93,0.4,0.37,2023-07-23,2326,N,VIIRS,n,2.0NRT,286.54,0.49,N
50.54234,26.25996,307.93,0.38,0.59,2023-07-23,2326,N,VIIRS,n,2.0NRT,283.95,0.94,N
47.86505,35.14649,302.64,0.46,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,290.26,1.4,N
47.86147,35.14555,316.43,0.46,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,290.4,1.4,N
47.85789,35.1446,298.85,0.46,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,288.35,0.77,N
47.88168,33.39912,311.32,0.52,0.42,2023-07-23,2326,N,VIIRS,n,2.0NRT,288.72,1.4,N
47.8764,33.41238,305.97,0.52,0.42,2023-07-23,2326,N,VIIRS,n,2.0NRT,290.05,2.38,N
47.87354,33.44054,306.81,0.52,0.42,2023-07-23,2326,N,VIIRS,n,2.0NRT,289.24,1.03,N
47.87087,33.38951,305.21,0.52,0.42,2023-07-23,2326,N,VIIRS,n,2.0NRT,288.93,1.2,N
47.73004,33.8308,301.95,0.5,0.41,2023-07-23,2326,N,VIIRS,n,2.0NRT,284.25,0.67,N
47.17133,34.76609,299.43,0.46,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,285.71,0.53,N
47.24503,33.4626,300.75,0.51,0.41,2023-07-23,2326,N,VIIRS,n,2.0NRT,284.18,0.71,N
46.536,34.77608,302.62,0.45,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,286.35,1.15,N
48.52126,34.62666,309.64,0.48,0.4,2023-07-23,2326,N,VIIRS,n,2.0NRT,289.58,1.31,N
47.86793,35.15351,313.14,0.46,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,289.03,1.06,N
47.87871,35.18768,310.11,0.45,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,288.79,0.99,N
47.86722,35.15961,304.94,0.46,0.39,2023-07-23,2326,N,VIIRS,n,2.0NRT,289.14,1.06,N
47.75647,36.79106,295.61,0.41,0.37,2023-07-23,2326,N,VIIRS,n,2.0NRT,282.99,0.44,N
48.74172,23.46674,298.14,0.49,0.65,2023-07-23,2326,N,VIIRS,n,2.0NRT,272.94,0.53,N
48.74529,26.60302,302.67,0.35,0.57,2023-07-23,2326,N,VIIRS,n,2.0NRT,284.82,0.73,N
48.75061,26.60344,310.4,0.35,0.57,2023-07-23,2326,N,VIIRS,n,2.0NRT,286.5,1.11,N
46.21511,29.76714,297.18,0.48,0.48,2023-07-23,2329,N,VIIRS,n,2.0NRT,286.43,0.48,N
46.21763,29.7681,295.9,0.48,0.48,2023-07-23,2329,N,VIIRS,n,2.0NRT,285.53,0.15,N
46.16831,29.82376,297.32,0.48,0.48,2023-07-23,2329,N,VIIRS,n,2.0NRT,287.07,0.43,N
45.12045,35.3937,341.31,0.42,0.38,2023-07-23,2329,N,VIIRS,n,2.0NRT,289.75,4.84,N
45.12842,34.00149,298.73,0.47,0.39,2023-07-23,2329,N,VIIRS,n,2.0NRT,288.55,0.4,N
44.77349,33.86213,299.76,0.47,0.4,2023-07-23,2329,N,VIIRS,n,2.0NRT,289.61,0.57,N
48.80148,35.54057,297.4,0.65,0.73,2023-07-24,0105,N,VIIRS,n,2.0NRT,284.22,1.3,N
48.46911,34.96778,298.09,0.64,0.72,2023-07-24,0105,N,VIIRS,n,2.0NRT,285.05,0.42,N
48.47364,34.96507,297.74,0.64,0.72,2023-07-24,0105,N,VIIRS,n,2.0NRT,285.76,1.12,N
48.53657,34.64349,337.41,0.62,0.71,2023-07-24,0105,N,VIIRS,n,2.0NRT,287.39,6.11,N
47.86965,33.43933,300.82,0.58,0.7,2023-07-24,0105,N,VIIRS,n,2.0NRT,285.69,1.74,N
47.86821,33.44073,301.26,0.58,0.7,2023-07-24,0105,N,VIIRS,n,2.0NRT,285.55,1.87,N
51.99975,33.25743,312.92,0.41,0.61,2023-07-24,0107,N,VIIRS,n,2.0NRT,281.22,1.56,N
48.74614,26.601,299.41,0.57,0.52,2023-07-24,0107,N,VIIRS,n,2.0NRT,283.36,1.12,N
48.97704,24.71171,299.89,0.47,0.48,2023-07-24,0107,N,VIIRS,n,2.0NRT,279.58,0.81,N
47.19952,37.65588,328.7,0.47,0.64,2023-07-24,0911,N,VIIRS,n,2.0NRT,290.01,2.25,D
48.21217,39.77729,337.56,0.35,0.57,2023-07-24,0913,N,VIIRS,n,2.0NRT,296.56,3.33,D
47.77771,35.80452,332.3,0.53,0.67,2023-07-24,0913,N,VIIRS,n,2.0NRT,297.28,6.41,D
47.77576,35.80424,333.88,0.53,0.67,2023-07-24,0913,N,VIIRS,n,2.0NRT,296.64,3.33,D
46.87883,32.9196,336.32,0.74,0.76,2023-07-24,0913,N,VIIRS,n,2.0NRT,294.28,9.97,D
46.88517,32.9146,341.57,0.74,0.76,2023-07-24,0913,N,VIIRS,n,2.0NRT,292.26,9.97,D
46.88225,32.91794,349.84,0.74,0.76,2023-07-24,0913,N,VIIRS,n,2.0NRT,294.3,16.35,D
46.87885,32.90894,333.7,0.74,0.76,2023-07-24,0913,N,VIIRS,n,2.0NRT,292.96,8.41,D
46.81782,32.6603,332.12,0.77,0.77,2023-07-24,0913,N,VIIRS,n,2.0NRT,293.96,6.08,D
46.87882,32.75574,345,0.76,0.77,2023-07-24,0913,N,VIIRS,n,2.0NRT,295.53,13.12,D
